Attached 3 probes
TIME     PID      COMM                 CAP  CAP_NAME             NOTE
359      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
360      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
360      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
360      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
360      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
361      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
362      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
363      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
364      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
365      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
366      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
367      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
368      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
368      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
368      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
368      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
368      2447212  cpptools             21   SYS_ADMIN            (non-runtime process)
